time,Date,ITF_mean,ENSO,DMI,ITF_composite_high,ITF_composite_low,ITF_statistical_upper,ITF_statistical_lower,ITF_zscore_extrema,ITF_modified_zscore_high,ITF_modified_zscore_low,ITF_isolation_forest,ITF_lof,ENSO_composite_high,ENSO_composite_low,ENSO_statistical_upper,ENSO_statistical_lower,ENSO_zscore_extrema,ENSO_modified_zscore_high,ENSO_modified_zscore_low,ENSO_isolation_forest,ENSO_lof,DMI_composite_high,DMI_composite_low,DMI_statistical_upper,DMI_statistical_lower,DMI_zscore_extrema,DMI_modified_zscore_high,DMI_modified_zscore_low,DMI_isolation_forest,DMI_lof
1998.4136986301369,1998-06-01,3.0495849768510737,0.42,0.147,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
1998.495890410959,1998-07-01,3.117239861262386,-1.53,-0.385,0.0,0.0,False,False,False,False,False,False,False,0.1791044776119403,0.3283582089552239,False,True,False,False,False,False,True,0.0,0.0,False,False,False,False,False,False,False
1998.580821917808,1998-08-01,1.7652996093179507,-1.82,-0.58,0.0,0.0,False,False,False,False,False,False,False,0.3582089552238806,0.6268656716417911,False,True,False,False,False,True,True,0.1791044776119403,0.3283582089552239,False,True,False,False,False,True,False
1998.6657534246576,1998-09-01,4.827068107549446,-1.4,-0.496,0.0,0.0,False,False,False,False,False,False,False,0.1791044776119403,0.3283582089552239,False,True,False,False,False,False,True,0.0,0.0,False,False,False,False,False,False,False
1998.7479452054797,1998-10-01,0.41497815857690606,-1.29,-0.743,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.5074626865671642,0.6268656716417911,False,True,True,False,False,True,True
1998.8328767123287,1998-11-01,-0.005942259618597845,-1.34,-0.653,0.0,0.0,False,False,False,False,False,False,False,0.1791044776119403,0.1791044776119403,False,False,False,False,False,False,True,0.3582089552238806,0.5074626865671642,False,True,False,False,False,True,True
1998.9150684931508,1998-12-01,1.693746431061464,-1.29,-0.336,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
1999.0,1999-01-01,5.1135115972035985,-1.28,-0.13,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
1999.0849315068488,1999-02-01,4.264538234027634,-1.2,-0.038,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
1999.1616438356164,1999-03-01,4.584563123148568,-1.15,0.102,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
1999.2465753424656,1999-04-01,3.20932610338548,-1.16,-0.002,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
1999.328767123288,1999-05-01,3.852045076810495,-1.33,-0.186,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
1999.4136986301369,1999-06-01,9.81242664668491,-1.26,-0.145,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
1999.495890410959,1999-07-01,10.561328596198235,-1.18,0.112,0.5074626865671642,0.3582089552238806,True,False,False,False,False,True,True,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
1999.580821917808,1999-08-01,8.878798548777143,-1.03,0.023,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
1999.6657534246576,1999-09-01,10.379815369490847,-1.16,-0.05,0.3283582089552239,0.1791044776119403,True,False,False,False,False,False,True,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
1999.7479452054797,1999-10-01,4.6124995893739635,-1.33,-0.19,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
1999.8328767123287,1999-11-01,2.3289932002263547,-1.33,-0.116,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
1999.9150684931508,1999-12-01,3.5565972564556696,-1.43,-0.148,0.0,0.0,False,False,False,False,False,False,False,0.1791044776119403,0.44776119402985076,False,True,False,False,False,False,True,0.0,0.0,False,False,False,False,False,False,False
2000.0,2000-01-01,5.629088533109933,-1.25,-0.125,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2000.084699453552,2000-02-01,4.700371365556148,-1.26,-0.009,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2000.1639344262296,2000-03-01,4.87539341950819,-1.37,0.14,0.0,0.0,False,False,False,False,False,False,False,0.1791044776119403,0.1791044776119403,False,False,False,False,False,False,True,0.0,0.0,False,False,False,False,False,False,False
2000.2486338797812,2000-04-01,3.564812980076958,-0.9,0.141,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.11940298507462686,0.0,False,False,False,False,False,False,False
2000.330601092896,2000-05-01,5.2587866070625005,-0.93,0.113,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2000.415300546448,2000-06-01,12.577765879698672,-1.18,-0.022,0.6567164179104478,0.3582089552238806,True,False,True,False,False,True,True,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2000.4972677595629,2000-07-01,13.183685865424819,-0.61,0.077,0.6567164179104478,0.3582089552238806,True,False,True,False,False,True,True,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2000.5819672131147,2000-08-01,12.485248594999254,-0.08,0.131,0.6567164179104478,0.3582089552238806,True,False,True,False,False,True,True,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2000.6666666666667,2000-09-01,13.5319231317954,-0.35,-0.096,0.7761194029850746,0.3582089552238806,True,False,True,False,False,True,True,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2000.7486338797812,2000-10-01,7.19018545896514,-0.52,-0.142,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2000.8333333333333,2000-11-01,4.673090877801025,-0.86,-0.306,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2000.915300546448,2000-12-01,5.0376259999237565,-0.79,-0.248,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2001.0,2001-01-01,5.942564297934049,-0.83,-0.431,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2001.0849315068488,2001-02-01,4.683387669383088,-0.86,-0.017,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2001.1616438356164,2001-03-01,4.164564337486158,-0.78,-0.01,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2001.2465753424656,2001-04-01,1.861326331548866,-0.55,0.136,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2001.328767123288,2001-05-01,3.061580265966462,-0.51,0.137,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2001.4136986301369,2001-06-01,10.178770573528992,-0.73,0.127,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2001.495890410959,2001-07-01,11.960878128536805,0.04,-0.14,0.6567164179104478,0.3582089552238806,True,False,True,False,False,True,True,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2001.580821917808,2001-08-01,11.095402466762591,0.38,-0.301,0.5074626865671642,0.3582089552238806,True,False,False,False,False,True,True,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2001.6657534246576,2001-09-01,13.011875864327342,-0.06,-0.223,0.6567164179104478,0.3582089552238806,True,False,True,False,False,True,True,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2001.7479452054797,2001-10-01,6.986819557332358,-0.22,-0.451,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.11940298507462686,False,False,False,False,False,False,False
2001.8328767123287,2001-11-01,4.837386349732537,-0.28,-0.245,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2001.9150684931508,2001-12-01,5.12964631466524,0.06,-0.051,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2002.0,2002-01-01,5.771112194740851,0.09,-0.142,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2002.0849315068488,2002-02-01,3.9519687555196987,-0.26,-0.098,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2002.1616438356164,2002-03-01,3.3624649327740284,-0.2,0.008,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2002.2465753424656,2002-04-01,0.5134974012718811,-0.36,-0.352,0.0,0.11940298507462686,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2002.328767123288,2002-05-01,0.900585425415176,-0.14,-0.329,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2002.4136986301369,2002-06-01,7.7787874169486555,0.34,-0.19,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2002.495890410959,2002-07-01,8.966709578786569,0.44,-0.26,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2002.580821917808,2002-08-01,8.620126096786672,1.01,-0.208,0.0,0.0,False,False,False,False,False,False,False,0.11940298507462686,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2002.6657534246576,2002-09-01,11.209129964703493,0.88,0.286,0.5074626865671642,0.3582089552238806,True,False,False,False,False,True,True,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2002.7479452054797,2002-10-01,6.266588914448254,0.84,0.405,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.11940298507462686,0.0,False,False,False,False,False,False,False
2002.8328767123287,2002-11-01,5.175235798945131,0.84,0.096,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2002.9150684931508,2002-12-01,5.764224522042803,0.91,-0.158,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2003.0,2003-01-01,7.139898570573771,0.82,-0.239,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2003.0849315068488,2003-02-01,4.942663369597826,0.63,0.017,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2003.1616438356164,2003-03-01,3.9454144162202183,0.53,-0.039,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2003.2465753424656,2003-04-01,1.433586542813697,-0.11,-0.099,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2003.328767123288,2003-05-01,2.0476451180550392,-0.61,-0.164,0.0,0.0,False,False,False,False,False,False,False,0.0,0.11940298507462686,False,False,False,False,False,False,False,0.1791044776119403,0.1791044776119403,False,False,False,False,False,False,True
2003.4136986301369,2003-06-01,7.795180952970249,-0.1,0.139,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2003.495890410959,2003-07-01,8.26676229584169,0.01,0.131,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2003.580821917808,2003-08-01,6.976467195291611,0.05,0.108,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2003.6657534246576,2003-09-01,8.539181568313229,0.18,-0.061,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2003.7479452054797,2003-10-01,2.5529577568468773,0.28,-0.243,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2003.8328767123287,2003-11-01,0.3399564038839397,0.3,-0.159,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2003.9150684931508,2003-12-01,1.113386232916885,0.14,0.189,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.1791044776119403,0.1791044776119403,False,False,False,False,False,False,True
2004.0,2004-01-01,2.361251446494679,0.19,0.044,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2004.084699453552,2004-02-01,0.7384863118483782,-0.05,0.114,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2004.1639344262296,2004-03-01,-0.010693049542651156,-0.43,0.077,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2004.2486338797812,2004-04-01,-2.05185470872404,-0.23,-0.08,0.1791044776119403,0.44776119402985076,False,True,False,False,False,True,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2004.330601092896,2004-05-01,-1.10535494473884,-0.46,-0.565,0.3582089552238806,0.3582089552238806,False,False,False,False,False,True,True,0.0,0.0,False,False,False,False,False,False,False,0.0,0.11940298507462686,False,False,False,False,False,False,False
2004.415300546448,2004-06-01,5.886684304056131,-0.39,-0.384,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2004.4972677595629,2004-07-01,7.3331057743586925,0.46,-0.301,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2004.5819672131147,2004-08-01,6.528170929717749,0.77,-0.132,0.0,0.0,False,False,False,False,False,False,False,0.1791044776119403,0.1791044776119403,False,False,False,False,False,False,True,0.0,0.0,False,False,False,False,False,False,False
2004.6666666666667,2004-09-01,8.871277021396287,0.59,-0.106,0.11940298507462686,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2004.7486338797812,2004-10-01,3.774609056359043,0.4,-0.004,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2004.8333333333333,2004-11-01,1.9329006406440434,0.56,-0.153,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2004.915300546448,2004-12-01,2.642973193775356,0.48,-0.132,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2005.0,2005-01-01,3.636816396118983,0.09,-0.124,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2005.0849315068488,2005-02-01,2.026697175320768,0.61,-0.56,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2005.1616438356164,2005-03-01,1.2571853964117796,0.83,-0.432,0.0,0.0,False,False,False,False,False,False,False,0.11940298507462686,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2005.2465753424656,2005-04-01,-1.7053820850989627,0.14,0.084,0.3582089552238806,0.5074626865671642,False,True,False,False,False,True,True,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2005.328767123288,2005-05-01,-1.4807418435901807,0.19,-0.033,0.3582089552238806,0.5074626865671642,False,True,False,False,False,True,True,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2005.4136986301369,2005-06-01,5.264444005312654,0.2,-0.176,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.1791044776119403,0.1791044776119403,False,False,False,False,False,False,True
2005.495890410959,2005-07-01,6.284085514215299,-0.0,-0.384,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2005.580821917808,2005-08-01,5.633665922957409,0.01,-0.345,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2005.6657534246576,2005-09-01,8.27376546881375,-0.02,-0.534,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2005.7479452054797,2005-10-01,3.8139435277853013,-0.66,-0.436,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2005.8328767123287,2005-11-01,3.104368381186429,-0.7,-0.272,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2005.9150684931508,2005-12-01,4.993335578790299,-0.7,-0.3,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2006.0,2006-01-01,7.073915453622763,-0.64,-0.135,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2006.0849315068488,2006-02-01,5.773974871849055,-0.48,-0.305,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2006.1616438356164,2006-03-01,5.210819196963553,-0.62,-0.226,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2006.2465753424656,2006-04-01,2.6152289478657464,-0.84,-0.015,0.0,0.0,False,False,False,False,False,False,False,0.0,0.11940298507462686,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2006.328767123288,2006-05-01,2.605990165897063,-0.42,-0.207,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2006.4136986301369,2006-06-01,9.055715890090246,-0.18,-0.059,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2006.495890410959,2006-07-01,9.155894906727395,0.21,0.04,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2006.580821917808,2006-08-01,6.964952336522219,0.59,0.229,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2006.6657534246576,2006-09-01,9.19721890508694,0.65,0.428,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2006.7479452054797,2006-10-01,3.0538750708341724,0.77,0.577,0.0,0.0,False,False,False,False,False,False,False,0.1791044776119403,0.1791044776119403,False,False,False,False,False,False,True,0.7761194029850746,0.3582089552238806,True,False,True,False,False,True,True
2006.8328767123287,2006-11-01,2.2037546674038646,1.0,0.501,0.0,0.0,False,False,False,False,False,False,False,0.11940298507462686,0.0,False,False,False,False,False,False,False,0.3283582089552239,0.1791044776119403,True,False,False,False,False,True,False
2006.9150684931508,2006-12-01,2.289087110966675,0.64,0.172,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.1791044776119403,0.1791044776119403,False,False,False,False,False,False,True
2007.0,2007-01-01,4.167912118359371,0.64,0.224,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2007.0849315068488,2007-02-01,2.2355802979323967,0.39,0.15,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2007.1616438356164,2007-03-01,-0.5862500360964015,-0.19,0.116,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2007.2465753424656,2007-04-01,-1.613862660970688,-0.32,0.1,0.1791044776119403,0.44776119402985076,False,True,False,False,False,True,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2007.328767123288,2007-05-01,-0.5205931481735718,-0.41,0.27,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2007.4136986301369,2007-06-01,7.053033043629642,-0.83,0.03,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2007.495890410959,2007-07-01,9.835305361798477,-0.75,0.045,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2007.580821917808,2007-08-01,9.558189559167621,-0.9,0.236,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2007.6657534246576,2007-09-01,12.718496509952404,-1.06,0.235,0.7761194029850746,0.3582089552238806,True,False,True,False,False,True,True,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2007.7479452054797,2007-10-01,8.348527923359812,-1.13,0.068,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2007.8328767123287,2007-11-01,7.175933474086957,-1.12,-0.023,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2007.9150684931508,2007-12-01,7.336114642793085,-1.19,-0.227,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.11940298507462686,False,False,False,False,False,False,False
2008.0,2008-01-01,7.67215397520502,-1.06,0.115,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2008.084699453552,2008-02-01,6.418096730570226,-1.27,-0.072,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2008.1639344262296,2008-03-01,4.173201113436498,-1.52,0.097,0.0,0.0,False,False,False,False,False,False,False,0.1791044776119403,0.44776119402985076,False,True,False,False,False,False,True,0.0,0.0,False,False,False,False,False,False,False
2008.2486338797812,2008-04-01,0.5860279418457844,-1.11,-0.153,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2008.330601092896,2008-05-01,0.29598245293709485,-0.99,0.178,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.1791044776119403,0.1791044776119403,False,False,False,False,False,False,True
2008.415300546448,2008-06-01,5.919057297535491,-0.8,0.215,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2008.4972677595629,2008-07-01,7.369948851365192,-0.78,0.246,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2008.5819672131147,2008-08-01,6.868296148833653,-1.01,0.124,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2008.6666666666667,2008-09-01,7.731421437246323,-1.02,0.086,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2008.7486338797812,2008-10-01,2.6674982738197124,-1.08,0.029,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2008.8333333333333,2008-11-01,1.9080409223374544,-0.98,-0.128,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2008.915300546448,2008-12-01,3.606851953737994,-1.01,-0.053,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2009.0,2009-01-01,6.832348759455299,-1.01,0.031,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2009.0849315068488,2009-02-01,6.5826551470099455,-0.85,0.163,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2009.1616438356164,2009-03-01,7.044118796429011,-0.95,0.1,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2009.2465753424656,2009-04-01,5.32223562477706,-0.81,0.126,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2009.328767123288,2009-05-01,6.255168969304484,-0.72,0.256,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
2009.4136986301369,2009-06-01,12.248057552294219,-0.05,0.1,0.7761194029850746,0.3582089552238806,True,False,True,False,False,True,True,0.0,0.0,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False
