time,Date,itf_g,itf_t,itf_s,DMI_HadISST1.1,meiv2,TCI_MEI,TCI_DMI,H1_features,H2_features,regime_shift
1992.0,1992-01-01,-0.5156835626683542,2.51706947903404,-1.4989819952481986,-0.321,1.68,0.0,0.8108800911418141,0,11,0
1992.084699453552,1992-02-01,-1.7733249304796406,0.8539291049340604,-0.3212418489393653,-0.389,1.58,0.0,0.5346462139389816,0,11,0
1992.1639344262296,1992-03-01,-2.843065942344829,-1.655036439905755,2.032349022302443,-0.671,1.71,0.0,0.27623387720134973,0,11,0
1992.2486338797812,1992-04-01,-5.571840474719625,-6.976946161683024,3.3865806909298963,-0.553,1.97,0.0,0.0,0,11,0
1992.330601092896,1992-05-01,-4.473807711200308,-3.3870331128471465,0.7233238601299175,-0.549,1.68,0.0,0.3591076421054675,0,11,0
1992.415300546448,1992-06-01,7.960516161854007,7.394898261377168,1.6792182142514531,-0.861,1.51,0.0,0.7301855389486471,0,11,0
1992.4972677595629,1992-07-01,11.075935572414036,10.545378382604714,1.3663650507731877,-0.479,0.62,0.0,1.0892931810551107,0,11,0
1992.5819672131147,1992-08-01,11.01756005338468,8.482179811310992,2.355710140207896,-0.768,-0.02,0.0,1.4603710778972943,0,11,0
1992.6666666666667,1992-09-01,14.081617846125784,10.640698165313308,3.844191373912194,-0.833,0.4,0.0,1.831448974740474,0,11,0
1992.7486338797812,1992-10-01,6.328405246075318,3.6698077952903807,2.1218439724041502,-0.627,0.67,0.0,2.1905566168449453,0,11,0
1992.8333333333333,1992-11-01,4.6062564039602165,1.3921146870755927,2.069197781890471,-0.399,0.62,0.0,2.561634513688125,0,11,0
1992.915300546448,1992-12-01,5.734001280232635,4.10999403274961,0.5877139386344673,-0.317,0.73,0.0,2.9207421557935924,0,11,0
1993.0,1993-01-01,8.70191162253398,9.208506068798169,-0.8880670538302882,-0.196,0.79,0.0,3.2918200526367722,0,11,0
1993.0849315068488,1993-02-01,5.065709570789058,6.689695597515668,-1.5039141856647564,0.035,0.89,0.0,3.6639146012491035,0,11,0
1993.1616438356164,1993-03-01,3.360917250608745,3.382448166868416,2.045287368694156,-0.295,0.77,0.0,3.9999999999999996,0,11,0
1993.2465753424656,1993-04-01,0.6222821716637181,-2.9516144800215462,3.9485224879374448,-0.181,0.98,0.1839762611274766,3.8160237388725236,0,11,0
1993.328767123288,1993-05-01,0.4735955648939941,-0.6530592160851869,2.0486734678988805,-0.027,1.47,0.36201780415513135,3.637982195844869,0,11,0
1993.4136986301369,1993-06-01,9.847224303636278,8.57425476138564,2.453787162774829,-0.108,1.51,0.5459940652821154,3.454005934717885,0,11,0
1993.495890410959,1993-07-01,11.577108126509518,9.954304221618829,1.7193468785595516,-0.152,0.9,0.7240356083092776,3.2759643916907226,0,11,0
1993.580821917808,1993-08-01,9.687462343495929,6.971481274065079,1.89712495228676,-0.305,0.6,0.9080118694362617,3.0919881305637382,0,11,0
1993.6657534246576,1993-09-01,12.175505504998537,8.751902848717709,3.001282875508226,-0.17,0.61,1.0919881305647234,2.908011869435277,0,11,0
1993.7479452054797,1993-10-01,5.170201377359764,1.7413523090371692,3.070614752210537,-0.156,0.96,1.2700296735918855,2.7299703264081145,0,11,0
1993.8328767123287,1993-11-01,3.453698753060792,-0.3643405952192784,3.171064220296318,-0.149,0.7,1.4540059347188696,2.54599406528113,0,11,0
1993.9150684931508,1993-12-01,5.089164943570927,3.1903025520590647,1.4855030870475456,-0.206,0.27,1.6320474777460319,2.367952522253968,0,11,0
1994.0,1994-01-01,8.621800969671838,9.32939839000558,-0.8045432011799096,0.025,-0.01,1.8160237388735083,2.1839762611264915,0,11,0
1994.0849315068488,1994-02-01,5.531863920788132,7.938100829755089,-1.2565988268135695,-0.146,-0.21,2.0,2.0,0,11,0
1994.1616438356164,1994-03-01,3.997679135687808,5.511610240434791,1.5149914081547524,0.202,-0.23,1.83233532934038,1.83233532934038,0,11,0
1994.2465753424656,1994-04-01,1.3326880406667612,0.1864747527394345,3.602256632807878,0.351,0.01,1.6467065868257387,1.6467065868257387,0,11,0
1994.328767123288,1994-05-01,2.004256081205458,3.0621223461332514,1.6976723666298936,0.544,-0.03,1.4670658682621087,1.4670658682621087,0,11,0
1994.4136986301369,1994-06-01,10.995826265568937,12.456207530096956,1.5241477295743724,0.433,0.25,1.2814371257479644,1.2814371257479644,0,11,0
1994.495890410959,1994-07-01,11.396147430601324,13.74253130747246,1.3827437701577057,0.557,0.96,1.1017964071848312,1.1017964071848312,0,11,0
1994.580821917808,1994-08-01,9.579069891127482,10.159567269922716,2.0182302335647746,0.811,0.87,0.9161676646706869,0.9161676646706869,0,10,0
1994.6657534246576,1994-09-01,11.13684231498643,10.556018749647537,3.056617226569947,0.529,1.1,0.7305389221550518,0.7305389221550518,0,10,0
1994.7479452054797,1994-10-01,2.040711451890976,2.646775019011504,2.1273091103203434,0.707,1.52,0.5508982035919185,0.5508982035919185,0,10,0
1994.8328767123287,1994-11-01,-2.34918773596409,-0.654922448341964,1.988109558564073,0.287,1.01,0.36526946107777425,0.36526946107777425,0,10,0
1994.9150684931508,1994-12-01,-0.9009121070346776,0.9688097066230092,0.4601265903936617,0.263,0.91,0.18562874251464123,0.18562874251464123,0,10,0
1995.0,1995-01-01,0.7701170666493755,5.654592788773661,-1.9686805480961111,0.14,0.82,0.0,0.0,0,10,0
1995.0849315068488,1995-02-01,-1.6004410847787012,3.311856229794579,-2.7041337730433987,0.164,0.54,0.1856287425137396,0.1856287425137396,0,10,0
1995.1616438356164,1995-03-01,-2.598752119168956,0.3364360989953286,0.7109306440796648,-0.05,0.17,0.3532934131734429,0.3532934131734429,0,10,0
1995.2465753424656,1995-04-01,-5.123605170467112,-5.352635727603206,3.553215046851012,-0.221,0.13,0.5389221556881764,0.5389221556881764,0,10,0
1995.328767123288,1995-05-01,-3.209771951984049,-2.0045893559589025,2.2511493015475583,-0.251,0.14,0.7185628742518958,0.7185628742518958,0,10,0
1995.4136986301369,1995-06-01,8.072558384713304,8.679834320095782,1.4162789016090789,-0.078,0.01,0.9041916167661324,0.9041916167661324,0,10,0
1995.495890410959,1995-07-01,10.748632114629936,11.139797921957316,1.4272406272406504,-0.169,-0.29,1.0838323353293549,1.0838323353293549,0,10,0
1995.580821917808,1995-08-01,9.257716719747304,8.885316405205167,2.280654052522698,-0.144,-0.7,1.2694610778435913,1.2694610778435913,0,10,0
1995.6657534246576,1995-09-01,12.48150275646406,10.839094228857997,2.7086789110811744,-0.18,-0.94,1.4550898203593188,1.4550898203593188,0,10,0
1995.7479452054797,1995-10-01,4.431895315254332,3.882608583336785,1.543735227236296,-0.367,-0.74,1.634730538922541,1.634730538922541,0,10,0
1995.8328767123287,1995-11-01,1.2938709068757013,1.326222416673451,2.072430562672176,-0.294,-0.77,1.8203592814367777,1.8203592814367777,0,10,0
1995.9150684931508,1995-12-01,1.676429693976622,3.460993937080196,-0.8453749970220797,0.09,-0.9,2.0,2.0,0,10,0
1996.0,1996-01-01,3.4000819941110936,8.042329508556904,-2.3322836650563845,-0.021,-0.85,2.09249129786167,1.90750870213833,0,10,0
1996.084699453552,1996-02-01,-0.1100230431941149,5.162208232841039,-2.4874359915762465,-0.033,-0.8,2.1847298872594925,1.8152701127405078,0,10,0
1996.1639344262296,1996-03-01,-2.076762700210905,1.7989643501129144,0.3619812056828919,-0.085,-0.66,2.2710175999218034,1.7289824000781966,0,10,0
1996.2486338797812,1996-04-01,-4.2070395509428185,-4.294493240013205,3.629252873945557,-0.369,-0.76,2.3632561893191304,1.6367438106808696,0,10,0
1996.330601092896,1996-05-01,-3.645214603686585,-1.598789994236146,1.4421108765283583,-0.266,-0.85,2.452519340349073,1.547480659650927,0,10,0
1996.415300546448,1996-06-01,5.426907242756648,8.560490021727315,0.2305262892777516,-0.394,-0.91,2.544757929746895,1.4552420702531048,1,9,0
1996.4972677595629,1996-07-01,6.810944535439934,11.191851511107483,0.2841556633316122,-0.643,-0.83,2.6340210807770856,1.3659789192229144,1,9,0
1996.5819672131147,1996-08-01,6.835520901676871,8.948969802591293,1.0830790223154385,-0.681,-0.64,2.7262596701746604,1.2737403298253396,1,9,0
1996.6666666666667,1996-09-01,11.571677988096509,11.4649405600935,3.615348632358692,-0.712,-0.31,2.8184982595724826,1.1815017404275174,1,9,0
1996.7486338797812,1996-10-01,4.292834140633833,4.903493835284946,2.06427016543112,-1.108,-0.37,2.907761410602178,1.0922385893978221,1,9,0
1996.8333333333333,1996-11-01,2.9422185527764886,2.8482726231503723,2.289915738827898,-0.797,-0.34,3.0,1.0,1,9,0
1996.915300546448,1996-12-01,4.057608149238068,5.935083670927563,-0.0431435359393506,-0.413,-0.47,2.820760662285456,0.9103803311427281,1,9,0
1997.0,1997-01-01,6.971763250716313,10.84543682722438,-2.403971419555725,-0.11,-0.65,2.635546679979997,0.8177733399899985,1,9,0
1997.0849315068488,1997-02-01,3.4994254276472327,8.022570003125205,-1.5713936835100086,0.079,-0.72,2.449825262108085,0.7249126310540426,1,9,0
1997.1616438356164,1997-03-01,1.1328904437283542,3.940715246762818,0.9248548103934242,0.043,-0.3,2.2820768846732578,0.6410384423366289,1,9,0
1997.2465753424656,1997-04-01,-2.40721827324605,-3.0521920540476377,3.7330531948730927,0.054,0.15,2.0963554668003517,0.5481777334001758,1,9,0
1997.328767123288,1997-05-01,-2.577335468385491,-0.9720393696247795,2.2572243190552883,0.025,0.71,1.9166250624061423,0.45831253120307114,1,9,0
1997.4136986301369,1997-06-01,6.74930880870966,8.112502346988398,2.2107610122877994,0.082,2.34,1.7309036445337336,0.3654518222668668,1,9,0
1997.495890410959,1997-07-01,7.476020620550795,9.40168914458394,2.333355608223889,0.447,2.26,1.5511732401400213,0.27558662007001067,1,9,0
1997.580821917808,1997-08-01,5.095222523375774,6.124696704762989,3.376878036911456,0.634,2.26,1.3654518222676124,0.1827259111338062,1,9,0
1997.6657534246576,1997-09-01,8.55465946733209,7.156335069759022,5.510094247928766,0.771,2.2,1.179730404393712,0.08986520219685601,1,9,0
1997.7479452054797,1997-10-01,1.1389720449964311,0.6248284693049968,4.561341004592061,0.873,2.06,1.0,0.0,1,9,0
1997.8328767123287,1997-11-01,-1.1716773907699716,-1.178736797500169,4.3282040942496245,1.279,2.14,1.0925373134324972,0.0,1,9,0
1997.9150684931508,1997-12-01,0.3259420240172391,1.48000872771708,3.327610357078375,0.863,2.11,1.182089552238667,0.0,1,9,0
1998.0,1998-01-01,3.4641695552513925,6.776514404279171,1.622092874778258,0.525,2.3,1.274626865671412,0.0,1,9,0
1998.0849315068488,1998-02-01,0.3313101425735353,4.433181809563026,-1.0580544030569898,0.422,2.45,1.367164179103661,0.0,1,9,0
1998.1616438356164,1998-03-01,-2.729645922055096,0.9922591744202742,1.109702693909132,-0.055,2.27,1.4507462686564332,0.0,1,9,0
1998.2465753424656,1998-04-01,-7.7381284817145985,-5.821908325182111,4.456395816446284,0.047,2.61,1.543283582089178,0.0,0,9,0
1998.328767123288,1998-05-01,-8.258349673645672,-4.091307809362261,1.9980696062216607,0.14,2.33,1.6328358208955955,0.0,0,9,0
1998.4136986301369,1998-06-01,1.5962868413908935,4.781548235822155,2.770919853340173,0.147,0.42,1.7253731343280927,0.0,0,9,0
1998.495890410959,1998-07-01,1.9745056552770608,5.895750144313796,1.481463784196302,-0.385,-1.53,1.8149253731342625,0.0,0,9,0
1998.580821917808,1998-08-01,0.6844272960766592,2.893640537691675,1.7178309941855183,-0.58,-1.82,1.9074626865667597,0.0,0,9,0
1998.6657534246576,1998-09-01,5.179147490331757,5.048665594810989,4.253391237505594,-0.496,-1.4,2.0,0.0,0,9,0
1998.7479452054797,1998-10-01,-1.306342596359635,-1.4409763484820548,3.992253420572408,-0.743,-1.29,1.8203592814366882,0.26946107784496753,0,9,0
1998.8328767123287,1998-11-01,-1.5213868940459847,-2.9076538898279285,4.411214005018119,-0.653,-1.34,1.6347305389223594,0.5479041916164606,0,9,0
1998.9150684931508,1998-12-01,1.2688360421852969,1.5959623162022143,2.216440934796881,-0.336,-1.29,1.4550898203590479,0.8173652694614282,0,9,0
1999.0,1999-01-01,6.279780465063307,8.978132202297585,0.0826221242499057,-0.13,-1.28,1.269461077844222,1.0958083832336667,0,9,0
1999.0849315068488,1999-02-01,5.63271551877825,8.287561431288555,-1.1266622479839044,-0.038,-1.2,1.0838323353303903,1.3742514970044146,0,9,0
1999.1616438356164,1999-03-01,6.132976403271483,6.549241721287755,1.0714712448864652,0.102,-1.15,0.9161676646706036,1.6257485029940946,0,9,0
1999.2465753424656,1999-04-01,4.182997624947067,1.230471077323632,4.214509607885741,-0.002,-1.16,0.7305389221557779,1.904191616766333,0,9,0
1999.328767123288,1999-05-01,5.239393779457513,4.188765952563287,2.127975498410684,-0.186,-1.33,0.5508982035919692,2.1736526946120462,0,9,0
1999.4136986301369,1999-06-01,13.974081033420942,13.523417347884116,1.939781558749676,-0.145,-1.26,0.36526946107764036,2.452095808383539,0,9,0
1999.495890410959,1999-07-01,15.428596683860956,14.551305382799509,1.7040837219342388,0.112,-1.18,0.1856287425143286,2.7215568862285067,0,9,0
1999.580821917808,1999-08-01,13.198163499038316,10.597744628312576,2.84048751898054,0.023,-1.03,0.0,3.0,0,9,0
1999.6657534246576,1999-09-01,15.176242919337415,11.251634531689689,4.711568657445438,-0.05,-1.16,0.3706995131846903,2.7219753651114824,0,9,0
1999.7479452054797,1999-10-01,6.181738878892292,3.5155450150734486,4.1402148741561495,-0.19,-1.33,0.729440977556203,2.452919266832848,0,9,0
1999.8328767123287,1999-11-01,3.029007187556053,1.0919649610507678,2.8660074520722434,-0.116,-1.33,1.100140490737916,2.1748946319465627,0,9,0
1999.9150684931508,1999-12-01,5.173867285771798,4.358089226399382,1.1378352571958297,-0.148,-1.43,1.4588819551094288,1.9058385336679284,0,9,0
2000.0,2000-01-01,8.898151792488239,10.644524361656458,-2.655410554814898,-0.125,-1.25,1.829581468292134,1.6278138987808992,0,9,0
2000.084699453552,2000-02-01,7.859424482151565,9.692552006270468,-3.450862391753589,-0.009,-1.26,2.199268141275909,1.350548894043068,0,10,0
